"V1","V2"
"HEY1","TCF3"
"CRX","RCVRN"
"CRX","SOX5"
"CRX","SP3"
"CRX","SP1"
"CRX","IMPDH1"
"CRX","KAT2A"
"CRX","AES"
"VSIG8","VTI1B"
"VSIG8","PTPN9"
"VSIG8","MAPK9"
"SOX2","ZSCAN10"
"SOX2","XPO5"
"SOX2","EOMES"
"SOX2","ZEB1"
"SOX2","YY1"
"SOX2","THBS1"
"SOX2","SOX5"
"SOX2","TRIM33"
"SOX2","ZEB2"
"SOX2","TCF12"
"SOX2","INS"
"SOX2","SNAI2"
"SOX2","TUBB8"
"SOX2","JUND"
"SOX2","TUBB3"
"SOX2","SMC3"
"SOX2","WDR5"
"SOX2","SMARCC2"
"SOX2","SHH"
"SOX2","PBX1"
"SOX2","OLA1"
"SOX2","NFIC"
"SOX2","TUBA4A"
"SOX2","SIN3B"
"SOX2","SNAI1"
"SOX2","NFIA"
"SOX2","XPO1"
"SOX2","GATA4"
"SOX2","TDGF1"
"SOX2","KLF4"
"SOX2","YAP1"
"SOX2","SALL4"
"SOX2","NCOA6"
"SOX2","RUNX1"
"SOX2","USP9X"
"SOX2","UBE2D3"
"SOX2","RBBP5"
"SOX2","ZMYM2"
"SOX2","STAT6"
"SOX2","ZBTB7A"
"SOX2","PIAS1"
"SOX2","SQSTM1"
"SOX2","PAX6"
"SOX2","BMP4"
"SOX2","TP63"
"SOX2","RANGAP1"
"SOX2","KMT2D"
"SOX2","SETD7"
"SOX2","FGF2"
"SOX2","SIN3A"
"SOX2","RBBP4"
"SOX2","BACH1"
"SOX2","CDK11A"
"SOX2","PHC2"
"SOX2","RFX1"
"SOX2","ANAPC2"
"SOX2","KCMF1"
"SOX2","SMC1A"
"SOX2","MAGED2"
"SOX2","CTR9"
"SOX2","MECOM"
"SOX2","UBR5"
"SOX2","USP7"
"SOX2","BPTF"
"SOX2","IMPDH2"
"SOX2","PRDM14"
"SOX2","SMARCA4"
"SOX2","GTF2I"
"SOX2","GATAD2B"
"SOX2","MAPK3"
"SOX2","NOTCH1"
"SOX2","TCF3"
"SOX2","CTNND1"
"SOX2","EPAS1"
"SOX2","TCF7L2"
"SOX2","NUP214"
"SOX2","NANOG"
"SOX2","SETD2"
"ACVR2B","GDF2"
"ACVR2B","ZFYVE16"
"ACVR2B","MSTN"
"ACVR2B","RGMB"
"ACVR2B","INHBB"
"ACVR2B","CFC1"
"ACVR2B","INHBA"
"ACVR2B","ACVR1C"
"ACVR2B","GDF11"
"ACVR2B","LEFTY1"
"ACVR2B","NODAL"
"ACVR2B","LEFTY2"
"ACVR2B","BMP6"
"ACVR2B","ENG"
"ACVR2B","BMPR2"
"ACVR2B","TGFBR1"
"ACVR2B","ACVRL1"
"ACVR2B","BMP2"
"ACVR2B","SMURF2"
"ACVR2B","TDGF1"
"ACVR2B","FKBP1A"
"ACVR2B","BMPR1B"
"ACVR2B","BMP4"
"ACVR2B","CD79B"
"ACVR2B","ACVR2A"
"ACVR2B","SMAD1"
"ACVR2B","SMURF1"
"ACVR2B","TGFBR2"
"SPARC","TOR4A"
"SPARC","VEGFB"
"SPARC","VTI1B"
"SPARC","VEGFC"
"SPARC","SERPING1"
"SPARC","THBS1"
"SPARC","ORM2"
"SPARC","TGFB2"
"SPARC","CFD"
"SPARC","FAM49B"
"SPARC","FIGF"
"SPARC","ORM1"
"SPARC","VWF"
"SPARC","PPBP"
"SPARC","MMRN1"
"SPARC","VEGFA"
"SPARC","PROS1"
"SPARC","LEFTY2"
"SPARC","PF4"
"SPARC","YWHAQ"
"SPARC","PCYOX1L"
"SPARC","F5"
"SPARC","COL3A1"
"SPARC","PLG"
"SPARC","TIMP1"
"SPARC","QSOX1"
"SPARC","TEX264"
"SPARC","GAS6"
"SPARC","IGF2"
"SPARC","SERPINE1"
"SPARC","HRG"
"SPARC","F13A1"
"SPARC","OLA1"
"SPARC","DCN"
"SPARC","TMSB4X"
"SPARC","UBQLN1"
"SPARC","TGFB3"
"SPARC","ISLR"
"SPARC","EGF"
"SPARC","XRCC6"
"SPARC","GTPBP2"
"SPARC","COL2A1"
"SPARC","FGG"
"SPARC","MMP2"
"SPARC","SERPINF2"
"SPARC","F8"
"SPARC","PDGFB"
"SPARC","HGF"
"SPARC","BCAT1"
"SPARC","A1BG"
"SPARC","SERPINA1"
"SPARC","COL1A2"
"SPARC","MAGED2"
"SPARC","IMPDH2"
"SPARC","FGA"
"SPARC","FERMT3"
"SPARC","COL1A1"
"FYN","IGHV3-11"
"FYN","MS4A1"
"FYN","VAV2"
"FYN","TYK2"
"FYN","UHRF2"
"FYN","PIK3CD"
"FYN","VEGFA"
"FYN","SDC1"
"FYN","PTPRC"
"FYN","IL1B"
"FYN","PAG1"
"FYN","CD5"
"FYN","PTPN13"
"FYN","VAV1"
"FYN","MLLT4"
"FYN","CD2"
"FYN","RASA1"
"FYN","TYROBP"
"FYN","EGF"
"FYN","NEDD9"
"FYN","PDPK1"
"FYN","TDGF1"
"FYN","STAT1"
"FYN","PDGFB"
"FYN","BTK"
"FYN","SH3KBP1"
"FYN","SOS1"
"FYN","MAPK13"
"FYN","RHOA"
"FYN","PLCG2"
"FYN","ITPR1"
"FYN","CSF1R"
"FYN","TNF"
"FYN","BLK"
"FYN","CD79B"
"FYN","GPC1"
"FYN","DOK1"
"FYN","PIK3R1"
"FYN","SYK"
"FYN","SUV39H1"
"FYN","IGLL5"
"FYN","DAPP1"
"FYN","ITGB5"
"FYN","ITGAV"
"FYN","CTNND1"
"FYN","PTPN6"
"FYN","MAPK8"
"FYN","PLCG1"
"TUBB","PRTN3"
"TUBB","ORM2"
"TUBB","ZNHIT6"
"TUBB","YBX1"
"TUBB","YWHAQ"
"TUBB","TUBB8"
"TUBB","TUBB3"
"TUBB","SMC3"
"TUBB","YWHAE"
"TUBB","PCNT"
"TUBB","STK11IP"
"TUBB","VAV1"
"TUBB","TBCD"
"TUBB","OLA1"
"TUBB","TUBA4A"
"TUBB","SNAI1"
"TUBB","XPO1"
"TUBB","TRIM29"
"TUBB","YAP1"
"TUBB","RPS15A"
"TUBB","IMPDH1"
"TUBB","PSMC5"
"TUBB","GFER"
"TUBB","TUBA1B"
"TUBB","CDK11A"
"TUBB","LYZ"
"TUBB","TOLLIP"
"TUBB","U2AF2"
"TUBB","FTL"
"TUBB","KAT2A"
"TUBB","SYK"
"TUBB","SKI"
"TUBB","SMURF1"
"TUBB","MAGED2"
"TUBB","MAP2K3"
"TUBB","CCT8"
"TUBB","CSNK1D"
"TUBB","NFYC"
"TUBB","S100A8"
"TUBB","SUMO2"
"TUBB","RPA1"
"TUBB","HDAC4"
"TUBB","ACTG1"
"TUBB","NANOG"
"TUBB","HEY1"
"SKP2","TOB1"
"SKP2","WWP1"
"SKP2","YY1"
"SKP2","ZBTB16"
"SKP2","TUBB3"
"SKP2","UBA6"
"SKP2","MEF2C"
"SKP2","UBA52"
"SKP2","UBE2L3"
"SKP2","E2F5"
"SKP2","SMURF2"
"SKP2","UBR2"
"SKP2","YAP1"
"SKP2","STAT1"
"SKP2","SP1"
"SKP2","UBE2D3"
"SKP2","UBE2O"
"SKP2","RNF111"
"SKP2","UBB"
"SKP2","CISH"
"SKP2","PSMC3"
"SKP2","IMPDH1"
"SKP2","PSMC5"
"SKP2","WEE1"
"SKP2","ASB2"
"SKP2","ANAPC10"
"SKP2","SKP1"
"SKP2","PSMA1"
"SKP2","ANAPC2"
"SKP2","TRIP12"
"SKP2","CDKN1B"
"SKP2","SMURF1"
"SKP2","FEM1B"
"SKP2","IMPDH2"
"SKP2","UBR1"
"SKP2","FOXO3"
"SKP2","CDC27"
"SKP2","HECTD1"
"SKP2","TCF3"
"SKP2","RLIM"
"SKP2","CEBPA"
"SKP2","RPS27A"
"SKP2","PJA1"
"GRN","TRIB3"
"GRN","PRTN3"
"GRN","YY1"
"GRN","SERPING1"
"GRN","ORM2"
"GRN","STK11IP"
"GRN","PLA2G10"
"GRN","TGM2"
"GRN","DCP1B"
"GRN","IMPDH1"
"GRN","LYZ"
"GRN","TOLLIP"
"GRN","GPC1"
"GRN","FTL"
"GRN","NF2"
"GRN","CCDC33"
"GRN","CCT8"
"GRN","PSAP"
"GRN","DEFA1"
"GRN","PKP2"
"GRN","TUBB"
"SMARCC1","WHSC1L1"
"SMARCC1","SS18L1"
"SMARCC1","VDR"
"SMARCC1","CBFB"
"SMARCC1","SMARCC2"
"SMARCC1","WWOX"
"SMARCC1","RELB"
"SMARCC1","YAP1"
"SMARCC1","ING2"
"SMARCC1","SP1"
"SMARCC1","RUNX1"
"SMARCC1","RBBP5"
"SMARCC1","IRF7"
"SMARCC1","IRF3"
"SMARCC1","NCOA1"
"SMARCC1","SIN3A"
"SMARCC1","STK11"
"SMARCC1","BPTF"
"SMARCC1","SMARCA4"
"SMARCC1","FOS"
"SMARCC1","NOTCH1"
"SMARCC1","EPAS1"
"SMARCC1","ACTG1"
"SMARCC1","IRF4"
"SMARCC1","SFPQ"
"SMARCC1","SOX2"
"PPP1CB","ST5"
"PPP1CB","ZFYVE9"
"PPP1CB","RASSF5"
"PPP1CB","RYR2"
"PPP1CB","PPP1R12C"
"PPP1CB","WWTR1"
"PPP1CB","PPP1R15A"
"PPP1CB","WDR5"
"PPP1CB","ROCK1"
"PPP1CB","PAPOLA"
"PPP1CB","TGFBR1"
"PPP1CB","YAP1"
"PPP1CB","RHOA"
"PPP1CB","YAF2"
"PPP1CB","SSFA2"
"PPP1CB","DST"
"PPP1CB","TNF"
"PPP1CB","MDM4"
"PPP1CB","PRDM16"
"PPP1CB","TGFBR2"
"PPP1CB","CCT8"
"PPP1CB","FLNA"
"PPP1CB","RBL1"
"PPP1CB","PLEC"
"PPP1CB","CSNK1D"
"PPP1CB","ACTG1"
"HNRNPK","TYK2"
"HNRNPK","WWP1"
"HNRNPK","YBX1"
"HNRNPK","SPG7"
"HNRNPK","YWHAQ"
"HNRNPK","VAV1"
"HNRNPK","PAPOLA"
"HNRNPK","WWP2"
"HNRNPK","TUBA4A"
"HNRNPK","SNAI1"
"HNRNPK","WWOX"
"HNRNPK","XRCC6"
"HNRNPK","XPO1"
"HNRNPK","PPIL4"
"HNRNPK","SNRPA"
"HNRNPK","YAP1"
"HNRNPK","PRMT1"
"HNRNPK","EIF3F"
"HNRNPK","SH3KBP1"
"HNRNPK","RPS5"
"HNRNPK","UBE2I"
"HNRNPK","YAF2"
"HNRNPK","TP63"
"HNRNPK","ASB2"
"HNRNPK","GPC1"
"HNRNPK","PIAS3"
"HNRNPK","U2AF2"
"HNRNPK","PHC2"
"HNRNPK","SRRM1"
"HNRNPK","SMURF1"
"HNRNPK","CCDC33"
"HNRNPK","ALYREF"
"HNRNPK","MAP2K3"
"HNRNPK","SF3B1"
"HNRNPK","SUMO2"
"HNRNPK","CPSF7"
"HNRNPK","RPA1"
"HNRNPK","PLCG1"
"HNRNPK","SFPQ"
"HNRNPK","HEY1"
"SRPK1","ZMYND11"
"SRPK1","TRIP4"
"SRPK1","VDR"
"SRPK1","WWOX"
"SRPK1","PDPK1"
"SRPK1","PAXIP1"
"SRPK1","LAMC1"
"SRPK1","PELI1"
"SRPK1","YAF2"
"SRPK1","BMP4"
"SRPK1","DROSHA"
"SRPK1","U2AF2"
"SRPK1","ALYREF"
"SRPK1","MAP2K3"
"SRPK1","PTPN6"
"METTL3","YTHDF2"
"METTL3","WRNIP1"
"METTL3","TXN"
"METTL3","TUBA4A"
"METTL3","XRCC6"
"METTL3","PRMT1"
"METTL3","DNAJB4"
"METTL3","PSMC3"
"METTL3","PSMC5"
"METTL3","TBR1"
"METTL3","LYZ"
"METTL3","U2AF2"
"METTL3","VIM"
"METTL3","CCT8"
"METTL3","DDX3Y"
"METTL3","UBR5"
"METTL3","IMPDH2"
"METTL3","EIF4B"
"METTL3","RPL38"
"METTL3","GTF2I"
"METTL3","SFPQ"
"METTL3","TUBB"
"METTL3","HNRNPK"
"RBX1","NOTCH4"
"RBX1","WWP1"
"RBX1","YY1"
"RBX1","ITGB8"
"RBX1","YBX1"
"RBX1","CSH1"
"RBX1","SERTAD1"
"RBX1","ABTB1"
"RBX1","ZBTB16"
"RBX1","WDR5"
"RBX1","RPS6KB1"
"RBX1","UBA6"
"RBX1","UBA52"
"RBX1","UBE2L3"
"RBX1","SMURF2"
"RBX1","RPS3"
"RBX1","UBR2"
"RBX1","DVL1"
"RBX1","STAT1"
"RBX1","UBE2D3"
"RBX1","UBE2O"
"RBX1","RBBP5"
"RBX1","RNF111"
"RBX1","UBB"
"RBX1","CISH"
"RBX1","PSMC3"
"RBX1","RPS5"
"RBX1","PIAS1"
"RBX1","UBE2I"
"RBX1","PSMC5"
"RBX1","SLC25A3"
"RBX1","TUBA1B"
"RBX1","ASB2"
"RBX1","ANAPC10"
"RBX1","PIAS3"
"RBX1","KAT2A"
"RBX1","SKP1"
"RBX1","PSMA1"
"RBX1","ANAPC2"
"RBX1","AXIN1"
"RBX1","RAN"
"RBX1","TRIP12"
"RBX1","TAB1"
"RBX1","CDKN1B"
"RBX1","VIM"
"RBX1","SMURF1"
"RBX1","ALYREF"
"RBX1","SUV39H1"
"RBX1","FEM1B"
"RBX1","USP7"
"RBX1","UBR1"
"RBX1","DCAF4"
"RBX1","CDC27"
"RBX1","NOTCH1"
"RBX1","ACACA"
"RBX1","SUMO2"
"RBX1","HECTD1"
"RBX1","NFKB1"
"RBX1","CASP1"
"RBX1","SLC25A6"
"RBX1","RPA1"
"RBX1","EPAS1"
"RBX1","RLIM"
"RBX1","ACTG1"
"RBX1","RPS27A"
"RBX1","PJA1"
"RBX1","SOX2"
"RBX1","TUBB"
"RBX1","SKP2"
"RBX1","HNRNPK"
"RAD51","ST14"
"RAD51","WHSC1L1"
"RAD51","UHRF2"
"RAD51","CST6"
"RAD51","SMC3"
"RAD51","IL24"
"RAD51","FAM84B"
"RAD51","TRIP13"
"RAD51","XRCC6"
"RAD51","UBA52"
"RAD51","XPO1"
"RAD51","SP1"
"RAD51","PAXIP1"
"RAD51","UBB"
"RAD51","PSMC3IP"
"RAD51","PIAS1"
"RAD51","UBE2I"
"RAD51","SQSTM1"
"RAD51","VIM"
"RAD51","FLNA"
"RAD51","FANCA"
"RAD51","SMARCA4"
"RAD51","DNAJA3"
"RAD51","SUMO2"
"RAD51","RPA1"
"RAD51","RPS27A"
"RAD51","SETD2"
"AGR3","UBQLN1"
"AGR3","LYPD3"
"PPP2R5D","XPO6"
"PPP2R5D","WNT1"
"PPP2R5D","TGFB2"
"PPP2R5D","INS"
"PPP2R5D","SMC3"
"PPP2R5D","PROC"
"PPP2R5D","RPS6KB1"
"PPP2R5D","TGFBR1"
"PPP2R5D","TGFB3"
"PPP2R5D","EGF"
"PPP2R5D","UBA52"
"PPP2R5D","XPO1"
"PPP2R5D","DVL1"
"PPP2R5D","UBB"
"PPP2R5D","PSMC3"
"PPP2R5D","BCAT1"
"PPP2R5D","PSMC5"
"PPP2R5D","RANGAP1"
"PPP2R5D","TANK"
"PPP2R5D","SKP1"
"PPP2R5D","PSMA1"
"PPP2R5D","AXIN1"
"PPP2R5D","SMC1A"
"PPP2R5D","TGFBR2"
"PPP2R5D","CTR9"
"PPP2R5D","NUP107"
"PPP2R5D","MAPK3"
"PPP2R5D","HECTD1"
"PPP2R5D","RPS27A"
"PPP2R5D","SOX2"
"PPP2R5D","FYN"
"PPP2R5D","RBX1"
"FHL1","SRF"
"FHL1","YWHAE"
"FHL1","XRCC6"
"FHL1","SP1"
"FHL1","SMURF1"
"FHL1","CSNK1D"
"FHL1","FHL2"
"FHL1","SRPK1"
"DNAJA2","PTPN18"
"DNAJA2","SMC3"
"DNAJA2","WWP2"
"DNAJA2","WWOX"
"DNAJA2","MTMR11"
"DNAJA2","XPO1"
"DNAJA2","NEFM"
"DNAJA2","KDM6B"
"DNAJA2","PDHA1"
"DNAJA2","NF2"
"DNAJA2","ABCF2"
"DNAJA2","EPAS1"
"DNAJA2","SOX2"
"DNAJA2","METTL3"
"DNAJA2","RBX1"
"BUB3","YBX1"
"BUB3","SMC3"
"BUB3","UBA52"
"BUB3","XPO1"
"BUB3","UBB"
"BUB3","PSMC3"
"BUB3","PSMC5"
"BUB3","RANGAP1"
"BUB3","ANAPC10"
"BUB3","PSMA1"
"BUB3","ANAPC2"
"BUB3","KCMF1"
"BUB3","SMC1A"
"BUB3","CCT8"
"BUB3","UBR5"
"BUB3","USP7"
"BUB3","NUP107"
"BUB3","CDC27"
"BUB3","RPA1"
"BUB3","RPS27A"
"BUB3","PPP2R5D"
"KAT2B","NOTCH4"
"KAT2B","YY1"
"KAT2B","TTF1"
"KAT2B","THBS1"
"KAT2B","RARB"
"KAT2B","PAX5"
"KAT2B","SERTAD1"
"KAT2B","PLAGL1"
"KAT2B","MEF2A"
"KAT2B","WWTR1"
"KAT2B","CBFB"
"KAT2B","WDR5"
"KAT2B","SMARCC2"
"KAT2B","RPS6KB1"
"KAT2B","GATA3"
"KAT2B","SIN3B"
"KAT2B","MEF2C"
"KAT2B","XRCC6"
"KAT2B","UBA52"
"KAT2B","BCAS3"
"KAT2B","RUNX3"
"KAT2B","HNF1A"
"KAT2B","HEYL"
"KAT2B","PRMT1"
"KAT2B","RUNX1"
"KAT2B","UBE2D3"
"KAT2B","RBBP5"
"KAT2B","UBB"
"KAT2B","IRF7"
"KAT2B","IRF3"
"KAT2B","TP63"
"KAT2B","KMT2B"
"KAT2B","KMT2D"
"KAT2B","CITED1"
"KAT2B","NCOA1"
"KAT2B","SIN3A"
"KAT2B","KAT2A"
"KAT2B","SKP1"
"KAT2B","CDKN1B"
"KAT2B","MECOM"
"KAT2B","SMARCA4"
"KAT2B","NFYC"
"KAT2B","SF3B1"
"KAT2B","FOXO3"
"KAT2B","NOTCH1"
"KAT2B","TCF3"
"KAT2B","ETS1"
"KAT2B","HDAC4"
"KAT2B","IRF4"
"KAT2B","RPS27A"
"KAT2B","SETD2"
"KAT2B","HEY1"
"KAT2B","SMARCC1"
"KAT2B","RBX1"
"KHDRBS1","TUBB3"
"KHDRBS1","VAV1"
"KHDRBS1","RASA1"
"KHDRBS1","SNAI1"
"KHDRBS1","ATXN2L"
"KHDRBS1","PRMT1"
"KHDRBS1","BTK"
"KHDRBS1","SH3KBP1"
"KHDRBS1","ZBTB7A"
"KHDRBS1","BMP4"
"KHDRBS1","SSFA2"
"KHDRBS1","DROSHA"
"KHDRBS1","U2AF2"
"KHDRBS1","PIK3R1"
"KHDRBS1","SRRM1"
"KHDRBS1","PRDM16"
"KHDRBS1","MECOM"
"KHDRBS1","SF3B1"
"KHDRBS1","MAPK3"
"KHDRBS1","RPA1"
"KHDRBS1","PLCG1"
"KHDRBS1","HDAC4"
"KHDRBS1","SFPQ"
"KHDRBS1","FYN"
"KHDRBS1","PPP1CB"
"KHDRBS1","HNRNPK"
"KHDRBS1","RBX1"
"BAZ1A","FUT8"
"BAZ1A","XRCC6"
"BAZ1A","PARD3"
"BAZ1A","RHOA"
"BAZ1A","RBBP4"
"BAZ1A","BPTF"
"BAZ1A","SUMO2"
"PPP2R5E","VTI1B"
"PPP2R5E","WNT1"
"PPP2R5E","INS"
"PPP2R5E","SMC3"
"PPP2R5E","EGF"
"PPP2R5E","UBA52"
"PPP2R5E","XPO1"
"PPP2R5E","DVL1"
"PPP2R5E","UBB"
"PPP2R5E","PSMC3"
"PPP2R5E","PSMC5"
"PPP2R5E","RANGAP1"
"PPP2R5E","SKP1"
"PPP2R5E","PSMA1"
"PPP2R5E","AXIN1"
"PPP2R5E","SMC1A"
"PPP2R5E","NUP107"
"PPP2R5E","NANOG"
"PPP2R5E","RPS27A"
"PPP2R5E","FYN"
"PPP2R5E","RBX1"
"PPP2R5E","PPP2R5D"
"PPP2R5E","BUB3"
"MAPT","YBX1"
"MAPT","YWHAQ"
"MAPT","TUBB3"
"MAPT","YWHAE"
"MAPT","F2"
"MAPT","RPS6KB1"
"MAPT","TUBA4A"
"MAPT","MAPK13"
"MAPT","UBB"
"MAPT","PLCG2"
"MAPT","MAPK9"
"MAPT","SQSTM1"
"MAPT","TUBA1B"
"MAPT","RPS6KA5"
"MAPT","MAPK10"
"MAPT","PIK3R1"
"MAPT","SYK"
"MAPT","PRKCZ"
"MAPT","CSNK1D"
"MAPT","AATF"
"MAPT","MAPK3"
"MAPT","CASP1"
"MAPT","MAPK8"
"MAPT","PLCG1"
"MAPT","ACTG1"
"MAPT","FYN"
"MAPT","GRN"
"MAPT","PPP1CB"
"MAPT","SRPK1"
"MAPT","PPP2R5D"
"GMEB1","SDC1"
"GMEB1","SDC2"
"GMEB1","FOXL2"
"GMEB1","SMAD1"
"GMEB1","DNMT3L"
"NCOR1","YY1"
"NCOR1","ZMYND11"
"NCOR1","RARB"
"NCOR1","TRIM33"
"NCOR1","VDR"
"NCOR1","ZBTB16"
"NCOR1","WDR5"
"NCOR1","SMARCC2"
"NCOR1","PBX1"
"NCOR1","FUT8"
"NCOR1","SIN3B"
"NCOR1","XRCC6"
"NCOR1","UBA52"
"NCOR1","SMURF2"
"NCOR1","SKIL"
"NCOR1","NCOA6"
"NCOR1","SP1"
"NCOR1","RUNX1"
"NCOR1","PAXIP1"
"NCOR1","RBBP5"
"NCOR1","RNF111"
"NCOR1","UBB"
"NCOR1","PPARD"
"NCOR1","ZBTB7A"
"NCOR1","PIAS1"
"NCOR1","UBE2I"
"NCOR1","SQSTM1"
"NCOR1","PAX6"
"NCOR1","KMT2D"
"NCOR1","NCOA1"
"NCOR1","SIN3A"
"NCOR1","RBBP4"
"NCOR1","BACH1"
"NCOR1","KAT2A"
"NCOR1","MED24"
"NCOR1","SKI"
"NCOR1","BPTF"
"NCOR1","SMARCA4"
"NCOR1","NOTCH1"
"NCOR1","ITGAV"
"NCOR1","NFKB1"
"NCOR1","MED6"
"NCOR1","SAP30"
"NCOR1","ETS1"
"NCOR1","HDAC4"
"NCOR1","TAB2"
"NCOR1","CEBPA"
"NCOR1","RPS27A"
"NCOR1","SOX2"
"NCOR1","SMARCC1"
"NCOR1","PPP1CB"
"NCOR1","KAT2B"
"NCOR1","BAZ1A"
"SAP18","TGIF1"
"SAP18","TTF1"
"SAP18","ZMYND11"
"SAP18","SMARCC2"
"SAP18","SIN3B"
"SAP18","NFIA"
"SAP18","VTN"
"SAP18","RPS3A"
"SAP18","SKIL"
"SAP18","ING2"
"SAP18","SMU1"
"SAP18","SIN3A"
"SAP18","RBBP4"
"SAP18","U2AF2"
"SAP18","SRRM1"
"SAP18","SKI"
"SAP18","ALYREF"
"SAP18","PSAP"
"SAP18","SAP30"
"SAP18","HDAC4"
"SAP18","NCOR1"
"CUL4B","USP4"
"CUL4B","YY1"
"CUL4B","UHRF2"
"CUL4B","YBX1"
"CUL4B","PHKA2"
"CUL4B","DOCK9"
"CUL4B","BCAM"
"CUL4B","TXN"
"CUL4B","WDR5"
"CUL4B","PSPC1"
"CUL4B","SMARCC2"
"CUL4B","TUBA4A"
"CUL4B","XRCC6"
"CUL4B","UBA52"
"CUL4B","NEFM"
"CUL4B","SNRPA"
"CUL4B","RPS3"
"CUL4B","MKL1"
"CUL4B","STAT1"
"CUL4B","UBE2D3"
"CUL4B","RBBP5"
"CUL4B","RNF111"
"CUL4B","SMU1"
"CUL4B","UBB"
"CUL4B","PIAS1"
"CUL4B","UBE2I"
"CUL4B","RPLP0"
"CUL4B","SLC25A3"
"CUL4B","TUBA1B"
"CUL4B","SIN3A"
"CUL4B","LYZ"
"CUL4B","PIAS3"
"CUL4B","U2AF2"
"CUL4B","DOCK8"
"CUL4B","SKP1"
"CUL4B","PSMA1"
"CUL4B","SRRM1"
"CUL4B","CDKN1B"
"CUL4B","VIM"
"CUL4B","ALYREF"
"CUL4B","SUV39H1"
"CUL4B","USP7"
"CUL4B","EIF4B"
"CUL4B","SMARCA4"
"CUL4B","DCAF4"
"CUL4B","ABCF2"
"CUL4B","SUMO2"
"CUL4B","NFKB1"
"CUL4B","CPSF7"
"CUL4B","RPA1"
"CUL4B","SAP30"
"CUL4B","PABPC4"
"CUL4B","SFPQ"
"CUL4B","NUP214"
"CUL4B","RPS27A"
"CUL4B","SOX2"
"CUL4B","TUBB"
"CUL4B","SKP2"
"CUL4B","SMARCC1"
"CUL4B","HNRNPK"
"CUL4B","RBX1"
"CUL4B","KHDRBS1"
"CAMK2A","IFNG"
"CAMK2A","YWHAQ"
"CAMK2A","RYR2"
"CAMK2A","MEF2A"
"CAMK2A","MEF2C"
"CAMK2A","STAT1"
"CAMK2A","PLCG2"
"CAMK2A","PSMC5"
"CAMK2A","SQSTM1"
"CAMK2A","FLNA"
"CAMK2A","PLCG1"
"CAMK2A","HDAC4"
"CAMK2A","PPP1CB"
"CAMK2A","HNRNPK"
"CAMK2A","MAPT"
"WDR77","TUBB3"
"WDR77","WDR5"
"WDR77","SMARCC2"
"WDR77","SNAI1"
"WDR77","WWOX"
"WDR77","RPS3A"
"WDR77","RPS3"
"WDR77","PRMT1"
"WDR77","KDM6B"
"WDR77","RPS5"
"WDR77","SQSTM1"
"WDR77","RBBP4"
"WDR77","GPC1"
"WDR77","PTPN7"
"WDR77","SMAD1"
"WDR77","SKI"
"WDR77","SMURF1"
"WDR77","ALYREF"
"WDR77","SMARCA4"
"WDR77","GATAD2B"
"WDR77","PABPC4"
"WDR77","RPS27A"
"WDR77","SMARCC1"
"WDR77","PPP1CB"
"WDR77","METTL3"
"WDR77","KHDRBS1"
"WDR77","CUL4B"
"RPS6","VASN"
"RPS6","TRIP4"
"RPS6","SECISBP2"
"RPS6","RIOK2"
"RPS6","SIL1"
"RPS6","RPS6KB1"
"RPS6","TSC2"
"RPS6","SNAI1"
"RPS6","NFIA"
"RPS6","UBA52"
"RPS6","XPO1"
"RPS6","EIF4H"
"RPS6","GART"
"RPS6","RPS3A"
"RPS6","RPS3"
"RPS6","YAP1"
"RPS6","RPS15A"
"RPS6","PCID2"
"RPS6","EIF3F"
"RPS6","DCP1A"
"RPS6","EIF3L"
"RPS6","RPS5"
"RPS6","PSMC5"
"RPS6","QARS"
"RPS6","RPLP0"
"RPS6","BMP4"
"RPS6","TNF"
"RPS6","EIF2A"
"RPS6","SMURF1"
"RPS6","MAP2K3"
"RPS6","RPS12"
"RPS6","IMPDH2"
"RPS6","PLEC"
"RPS6","EIF4B"
"RPS6","RPL38"
"RPS6","CSNK1D"
"RPS6","AATF"
"RPS6","RRBP1"
"RPS6","RPN1"
"RPS6","EEF1B2"
"RPS6","RPS27A"
"RPS6","RBX1"
"RPS6","CUL4B"
"BLZF1","XPO1"
"BLZF1","PSMA1"
"BLZF1","CCDC33"
"BLZF1","DNMT3L"
"BLZF1","FHL2"
"RANBP9","TGFBR1"
"RANBP9","TDGF1"
"RANBP9","NCOA6"
"RANBP9","DDX4"
"RANBP9","SOS1"
"RANBP9","HGF"
"RANBP9","PPARD"
"RANBP9","PSMC3"
"RANBP9","UBE2I"
"RANBP9","TUBA1B"
"RANBP9","RAN"
"RANBP9","SKI"
"RANBP9","RPS12"
"RANBP9","NOTCH1"
"RANBP9","SOX2"
"PABPC1","TOB1"
"PABPC1","ZMYND11"
"PABPC1","YBX1"
"PABPC1","RPS6KB1"
"PABPC1","PAPOLA"
"PABPC1","WWP2"
"PABPC1","SNAI1"
"PABPC1","WWOX"
"PABPC1","UBA52"
"PABPC1","XPO1"
"PABPC1","EIF4H"
"PABPC1","RPS3A"
"PABPC1","ATXN2L"
"PABPC1","SNRPA"
"PABPC1","RPS3"
"PABPC1","YAP1"
"PABPC1","RPS15A"
"PABPC1","RUNX1"
"PABPC1","EIF3F"
"PABPC1","SH3KBP1"
"PABPC1","DCP1A"
"PABPC1","PDHA1"
"PABPC1","UBB"
"PABPC1","EIF3L"
"PABPC1","RPS5"
